time_index,cell_id,station_m,center_x_m,center_y_m,length_m,width_m,area_m2,discharge_m3s,water_surface_m,depth_m,velocity_ms,flow_area_m2,top_width_m,hydraulic_radius_m,manning_n,slope,habitat_type,hydraulic_source,cross_section_source,date,reach_id
0,gis-hydro-001,1119.188,302554.442,5127696.332,2238.375,88.883,198953.594,35.67922670592,22.152741450955375,0.7091750350952601,0.7181966607320197,49.678909213465374,70.05168929387403,0.7087095250643565,0.035,0.001,run,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-01,yakima_kiona
0,gis-hydro-002,3357.563,305535.37,5127786.255,2238.375,92.23,206445.457,35.67922670592,19.93136924102295,0.7190539513885869,0.7248271633727843,49.22446137351767,68.45725731491889,0.7185458774698487,0.035,0.001,run,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-01,yakima_kiona
0,gis-hydro-003,5595.938,306509.114,5126947.287,2238.375,63.746,142686.429,35.67922670592,17.751365749231447,0.7527672734413786,0.7472129495513129,47.749743533412655,63.43227876408358,0.7520882540849068,0.035,0.001,margin,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-01,yakima_kiona
0,gis-hydro-004,7834.313,307848.629,5125630.959,2238.375,90.752,203136.355,35.67922670592,15.449414246400313,0.7160329660682968,0.7228030187176127,49.36231003741739,68.93859972462371,0.7155382440903966,0.035,0.001,run,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-01,yakima_kiona
0,gis-hydro-005,10072.688,309310.227,5126313.501,2238.375,88.949,199102.281,35.67922670592,13.235193811743976,0.7300323509970313,0.7321575186493469,48.731626456202385,66.75269443833257,0.7294731562081076,0.035,0.001,run,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-01,yakima_kiona
0,gis-hydro-006,12311.064,309353.117,5128312.268,2238.375,102.13,228605.549,35.67922670592,10.793712634043338,0.6104264457465007,0.6500326202964811,54.888363432663795,89.91806271686,0.6102456438937202,0.035,0.001,run,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-01,yakima_kiona
0,gis-hydro-007,14549.439,309247.974,5130127.291,2238.375,96.314,215586.558,35.67922670592,8.715806940421743,0.705284441506852,0.7155763550738086,49.86082400981492,70.69604981401041,0.7048348447126289,0.035,0.001,run,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-01,yakima_kiona
0,gis-hydro-008,16787.814,308914.077,5132225.257,2238.375,81.88,183277.212,35.67922670592,6.56456167891975,0.7556826350228121,0.7491315720116736,47.62745028901815,63.025730752143595,0.7549867868677971,0.035,0.001,run,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-01,yakima_kiona
0,gis-hydro-009,19026.189,308331.216,5133850.092,2238.375,83.937,187881.41,35.67922670592,4.15851035007285,0.658036051969351,0.6833408582092555,52.21292752700316,79.34660626988725,0.6577458839499367,0.035,0.001,run,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-01,yakima_kiona
0,gis-hydro-010,21264.565,309985.352,5135241.092,2238.375,112.854,252610.127,35.67922670592,1.924199602667782,0.660436964747257,0.6849980752736237,52.086608698379,78.86688886094082,0.6601400533337133,0.035,0.001,run,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-01,yakima_kiona
1,gis-hydro-001,1119.188,302554.442,5127696.332,2238.375,88.883,198953.594,31.99803664896,22.098414984579964,0.6774195874552622,0.6966058681393071,45.9342048530677,67.80761245127306,0.6769864440790857,0.035,0.001,run,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-02,yakima_kiona
1,gis-hydro-002,3357.563,305535.37,5127786.255,2238.375,92.23,206445.457,31.99803664896,19.876243769751902,0.6869228126371214,0.7030766550400043,45.51144803284551,66.2540931755133,0.68644985648814,0.035,0.001,run,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-02,yakima_kiona
1,gis-hydro-003,5595.938,306509.114,5126947.287,2238.375,63.746,142686.429,31.99803664896,17.693496416816664,0.7193454321167425,0.7249391916615785,44.138925053313386,61.35984616379699,0.7187124547968691,0.035,0.001,margin,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-02,yakima_kiona
1,gis-hydro-004,7834.313,307848.629,5125630.959,2238.375,90.752,203136.355,31.99803664896,15.394534639463238,0.684017587100281,0.7010997214456636,45.639779435342284,66.7231081423221,0.6835571206148133,0.035,0.001,run,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-02,yakima_kiona
1,gis-hydro-005,10072.688,309310.227,5126313.501,2238.375,88.949,199102.281,31.99803664896,13.17917485675403,0.6974806991484048,0.7102358834140686,45.05268938982219,64.59345677210806,0.6969599104853137,0.035,0.001,run,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-02,yakima_kiona
1,gis-hydro-006,12311.064,309353.117,5128312.268,2238.375,102.13,228605.549,31.99803664896,10.74740924026073,0.582466666624181,0.6300325986012191,50.787906403575235,87.19452856921097,0.5822992671446876,0.035,0.001,run,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-02,yakima_kiona
1,gis-hydro-007,14549.439,309247.974,5130127.291,2238.375,96.314,215586.558,31.99803664896,8.661797119794178,0.673678173914005,0.6940465951147143,46.10358565864192,68.43562318604528,0.6732599099348408,0.035,0.001,run,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-02,yakima_kiona
1,gis-hydro-008,16787.814,308914.077,5132225.257,2238.375,81.88,183277.212,31.99803664896,6.506455054367589,0.7221492547838566,0.7268128851706329,44.02513673302292,60.96404093943141,0.7215005139229962,0.035,0.001,run,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-02,yakima_kiona
1,gis-hydro-009,19026.189,308331.216,5133850.092,2238.375,83.937,187881.41,31.99803664896,4.108343169024487,0.6282435889347032,0.6625620281628848,48.29440156370322,76.87209613327661,0.6279742473097302,0.035,0.001,run,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-02,yakima_kiona
1,gis-hydro-010,21264.565,309985.352,5135241.092,2238.375,112.854,252610.127,31.99803664896,1.8738374071755528,0.630552281865948,0.6641805104505889,48.17671724099839,76.40400110587578,0.6302766476831503,0.035,0.001,run,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-02,yakima_kiona
2,gis-hydro-001,1119.188,302554.442,5127696.332,2238.375,88.883,198953.594,33.41387897856,22.119703464951144,0.6898990958822854,0.7051262640469671,47.387086089782024,68.68698099854807,0.689453283449195,0.035,0.001,run,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-03,yakima_kiona
2,gis-hydro-002,3357.563,305535.37,5127786.255,2238.375,92.23,206445.457,33.41387897856,19.89784318984762,0.6995482626964096,0.7116631124381565,46.951820875026264,67.11734326099305,0.6990615611734811,0.035,0.001,run,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-03,yakima_kiona
2,gis-hydro-003,5595.938,306509.114,5126947.287,2238.375,63.746,142686.429,33.41387897856,17.716174021390728,0.7324782958756648,0.7337319257486704,45.5396280384908,62.17198283540809,0.731827291444787,0.035,0.001,margin,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-03,yakima_kiona
2,gis-hydro-004,7834.313,307848.629,5125630.959,2238.375,90.752,203136.355,33.41387897856,15.416037446074972,0.6965975214178618,0.7096675711946602,47.08384648647648,67.59117717019942,0.6961236474815793,0.035,0.001,run,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-03,yakima_kiona
2,gis-hydro-005,10072.688,309310.227,5126313.501,2238.375,88.949,199102.281,33.41387897856,13.201125370813926,0.7102714805948415,0.7188897950802703,46.4798348887802,65.43953426069432,0.7097356577997603,0.035,0.001,run,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-03,yakima_kiona
2,gis-hydro-006,12311.064,309353.117,5128312.268,2238.375,102.13,228605.549,33.41387897856,10.76554328524832,0.5934520533065997,0.6379279398470379,52.37876708546732,88.2611607687984,0.5932794149005156,0.035,0.001,run,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-03,yakima_kiona
2,gis-hydro-007,14549.439,309247.974,5130127.291,2238.375,96.314,215586.558,33.41387897856,8.682961169730016,0.6860990218591282,0.7025429344676609,47.561333748063035,69.32138398796386,0.6856684939981139,0.035,0.001,run,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-03,yakima_kiona
2,gis-hydro-008,16787.814,308914.077,5132225.257,2238.375,81.88,183277.212,33.41387897856,6.529225900163626,0.7353259619327889,0.7356233337795034,45.42253819884337,61.771976715538756,0.7346587763873416,0.035,0.001,run,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-03,yakima_kiona
2,gis-hydro-009,19026.189,308331.216,5133850.092,2238.375,83.937,187881.41,33.41387897856,4.12799488509298,0.6399496957141261,0.6707648476175954,49.81459463363132,77.84142248562637,0.6396722079496665,0.035,0.001,run,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-03,yakima_kiona
2,gis-hydro-010,21264.565,309985.352,5135241.092,2238.375,112.854,252610.127,33.41387897856,1.8935657302444258,0.6422946504106815,0.6723986186569268,49.69355684475093,77.36878520314158,0.6420106935001805,0.035,0.001,run,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-03,yakima_kiona
3,gis-hydro-001,1119.188,302554.442,5127696.332,2238.375,88.883,198953.594,37.09506903552,22.17280022381871,0.7208264863374123,0.7260393064641738,51.092370213637246,70.88026200763296,0.720348997665956,0.035,0.001,run,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-04,yakima_kiona
3,gis-hydro-002,3357.563,305535.37,5127786.255,2238.375,92.23,206445.457,37.09506903552,19.95172301520282,0.7308441567271123,0.7327261330290057,50.62610348312983,69.2707234738595,0.7303230877189127,0.035,0.001,run,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-04,yakima_kiona
3,gis-hydro-003,5595.938,306509.114,5126947.287,2238.375,63.746,142686.429,37.09506903552,17.77272633744895,0.7650306574975517,0.7553024947673886,49.112864438431664,64.19725008025425,0.7643346125983154,0.035,0.001,margin,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-04,yakima_kiona
3,gis-hydro-004,7834.313,307848.629,5125630.959,2238.375,90.752,203136.355,37.09506903552,15.469677808186471,0.727780746495725,0.7306847872899572,50.76753982124385,69.75664039711177,0.7272733476514917,0.035,0.001,run,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-04,yakima_kiona
3,gis-hydro-005,10072.688,309310.227,5126313.501,2238.375,88.949,199102.281,37.09506903552,13.255875428874496,0.741976690519523,0.7401188268934872,50.120423488238686,67.54986258819665,0.7414032872056134,0.035,0.001,run,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-04,yakima_kiona
3,gis-hydro-006,12311.064,309353.117,5128312.268,2238.375,102.13,228605.549,37.09506903552,10.810827149276912,0.6206879439120082,0.6572958173285791,56.435881771291335,90.92472686933962,0.6205021684764849,0.035,0.001,run,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-04,yakima_kiona
3,gis-hydro-007,14549.439,309247.974,5130127.291,2238.375,96.314,215586.558,37.09506903552,8.735749534551323,0.7168812299982193,0.723396760161524,51.27900908380791,71.53069007530756,0.7164200361346463,0.035,0.001,run,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-04,yakima_kiona
3,gis-hydro-008,16787.814,308914.077,5132225.257,2238.375,81.88,183277.212,37.09506903552,6.586009338984005,0.7679869208695459,0.7572374775159734,48.987365439446975,63.78671837793995,0.7672736542498564,0.035,0.001,riffle,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-04,yakima_kiona
3,gis-hydro-009,19026.189,308331.216,5133850.092,2238.375,83.937,187881.41,37.09506903552,4.17704261214392,0.6689682457956058,0.6908880081246555,53.69186988237175,80.2607152429423,0.6686703603013203,0.035,0.001,run,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-04,yakima_kiona
3,gis-hydro-010,21264.565,309985.352,5135241.092,2238.375,112.854,252610.127,37.09506903552,1.9428031492878404,0.6714027648454981,0.6925596227725269,53.5622750962829,79.77666745028753,0.6710979695304558,0.035,0.001,run,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-04,yakima_kiona
4,gis-hydro-001,1119.188,302554.442,5127696.332,2238.375,88.883,198953.594,30.58219431936,22.076604547507003,0.6645840717071304,0.687779478796522,44.46511601781546,66.90668330885065,0.6641638869213529,0.035,0.001,run,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-05,yakima_kiona
4,gis-hydro-002,3357.563,305535.37,5127786.255,2238.375,92.23,206445.457,30.58219431936,19.85410325051425,0.6739310276794518,0.6941924830094868,44.054343813662506,65.36921732978362,0.6734721395538974,0.035,0.001,run,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-05,yakima_kiona
4,gis-hydro-003,5595.938,306509.114,5126947.287,2238.375,63.746,142686.429,30.58219431936,17.67025159244809,0.7058341191855354,0.7158367737713133,42.72230128418916,60.527396059412055,0.7052195963547284,0.035,0.001,margin,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-05,yakima_kiona
4,gis-hydro-004,7834.313,307848.629,5125630.959,2238.375,90.752,203136.355,30.58219431936,15.372493527940259,0.6710726771605383,0.6922347713493796,44.1789340627109,65.833307727029,0.6706259322574281,0.035,0.001,run,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-05,yakima_kiona
4,gis-hydro-005,10072.688,309310.227,5126313.501,2238.375,88.949,199102.281,30.58219431936,13.156678098682157,0.6843215930003719,0.7012768932875683,43.609299853003066,63.72632443439406,0.6838161902749811,0.035,0.001,run,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-05,yakima_kiona
4,gis-hydro-006,12311.064,309353.117,5128312.268,2238.375,102.13,228605.549,30.58219431936,10.728836989956738,0.5711665543895881,0.6218591413383896,49.1786520232537,86.10212143078206,0.571004505999005,0.035,0.001,run,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-05,yakima_kiona
4,gis-hydro-007,14549.439,309247.974,5130127.291,2238.375,96.314,215586.558,30.58219431936,8.64011457752019,0.6609030044427017,0.6852451743356326,44.62956539462015,67.52816236968613,0.6604972839467725,0.035,0.001,run,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-05,yakima_kiona
4,gis-hydro-008,16787.814,308914.077,5132225.257,2238.375,81.88,183277.212,30.58219431936,6.483114301029701,0.7085928072229604,0.7176921616052957,42.61185499219522,60.13588418882624,0.7079629490167251,0.035,0.001,run,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-05,yakima_kiona
4,gis-hydro-009,19026.189,308331.216,5133850.092,2238.375,83.937,187881.41,30.58219431936,4.088210400055742,0.6162011119822229,0.6540701481183699,46.756749879716885,75.87904171303377,0.6159400981805428,0.035,0.001,run,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-05,yakima_kiona
4,gis-hydro-010,21264.565,309985.352,5135241.092,2238.375,112.854,252610.127,30.58219431936,1.853625858560174,0.6184724602936094,0.655672803452752,46.642462762394814,75.4155855868701,0.618205334805927,0.035,0.001,run,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-05,yakima_kiona
5,gis-hydro-001,1119.188,302554.442,5127696.332,2238.375,88.883,198953.594,25.966548324864,22.001356312994613,0.619881720843257,0.6565921757830417,39.547453171973444,63.79838579233311,0.6195060512735135,0.035,0.001,run,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-06,yakima_kiona
5,gis-hydro-002,3357.563,305535.37,5127786.255,2238.375,92.23,206445.457,25.966548324864,19.777726307292788,0.6286951582267227,0.6627803070248229,39.178213428558436,62.316709323900696,0.6282846003501618,0.035,0.001,run,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-06,yakima_kiona
5,gis-hydro-003,5595.938,306509.114,5126947.287,2238.375,63.746,142686.429,25.966548324864,17.590013475190336,0.6587757028718287,0.6836724243383341,37.980979487354226,57.653886325470324,0.6582246632831728,0.035,0.001,margin,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-06,yakima_kiona
5,gis-hydro-004,7834.313,307848.629,5125630.959,2238.375,90.752,203136.355,25.966548324864,15.29646181847214,0.6259999448675679,0.6608912043268503,39.2902011024828,62.76390505241139,0.6256003355538119,0.035,0.001,run,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-06,yakima_kiona
5,gis-hydro-005,10072.688,309310.227,5126313.501,2238.375,88.949,199102.281,25.966548324864,13.079041076849734,0.6384900552585674,0.6696216152951836,38.777942246409395,60.73382338070341,0.6380375437314114,0.035,0.001,run,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-06,yakima_kiona
5,gis-hydro-006,12311.064,309353.117,5128312.268,2238.375,102.13,228605.549,25.966548324864,10.66485704036099,0.5318294041954362,0.5929758495819576,43.79022913525091,82.33886428580942,0.5316856615612087,0.035,0.001,run,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-06,yakima_kiona
5,gis-hydro-007,14549.439,309247.974,5130127.291,2238.375,96.314,215586.558,25.966548324864,8.565310799393574,0.6164108836138178,0.6541467074817211,39.69529774876928,64.39746410064757,0.6160482467919302,0.035,0.001,run,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-06,yakima_kiona
5,gis-hydro-008,16787.814,308914.077,5132225.257,2238.375,81.88,183277.212,25.966548324864,6.4025424795725625,0.6613771232385796,0.6854629856215062,37.88176585686862,57.27710337389985,0.6608122267359539,0.035,0.001,run,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-06,yakima_kiona
5,gis-hydro-009,19026.189,308331.216,5133850.092,2238.375,83.937,187881.41,25.966548324864,4.018804327641808,0.5742704080179255,0.6240595319230268,41.60908855097303,72.45556791718619,0.5740379439864751,0.035,0.001,run,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-06,yakima_kiona
5,gis-hydro-010,21264.565,309985.352,5135241.092,2238.375,112.854,252610.127,25.966548324864,1.7839457658090472,0.5764113345187376,0.625606213275349,41.50621872649993,72.00798499417897,0.5761733817669089,0.035,0.001,run,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-06,yakima_kiona
